s__Agathobacter_faecis	0.04083839268701379
s__Agathobacter_faecis	0.034148828917944976
s__Agathobacter_faecis	0.044056974534647984
s__Agathobacter_faecis	0.03436557807007411
s__Agathobacter_faecis	0.0394959369401856
s__Agathobacter_faecis	0.03853451533566692
s__Agathobacter_faecis	0.0410839083002416
s__Agathobacter_faecis	0.035754242129477705
s__Agathobacter_faecis	0.036558532466945556
s__Agathobacter_faecis	0.032774674252986934
s__Agathobacter_faecis	0.031159653307735756
s__Agathobacter_faecis	0.06235540863529278
s__Agathobacter_faecis	0.045388363271704
s__Agathobacter_faecis	0.056487726760789725
s__Agathobacter_faecis	0.04109894128154817
s__Agathobacter_faecis	0.03881668848097492
s__Agathobacter_faecis	0.08232558486644848
s__Agathobacter_faecis	0.038085115172216244
s__Agathobacter_faecis	0.03631769865656916
s__Agathobacter_faecis	0.040869239739786026
s__Agathobacter_faecis	0.14948399619174954
s__Agathobacter_rectalis	0.042482477740697855
s__Agathobacter_rectalis	0.04111991891182396
s__Agathobacter_rectalis	0.05228105440057524
s__Agathobacter_rectalis	0.04078176804915841
s__Agathobacter_rectalis	0.036063156107452345
s__Agathobacter_rectalis	0.04307394102215245
s__Agathobacter_rectalis	0.04625399197809765
s__Agathobacter_rectalis	0.05347784721656776
s__Agathobacter_rectalis	0.046903295134994964
s__Agathobacter_rectalis	0.03121794313992123
s__Agathobacter_rectalis	0.0385989131318386
s__Agathobacter_rectalis	0.019619337061487017
s__Agathobacter_rectalis	0.04552901926416234
s__Agathobacter_rectalis	0.03814600866196635
s__Agathobacter_rectalis	0.10463646432793076
s__Agathobacter_rectalis	0.02615911608198269
s__Agathobacter_rectalis	0.014037328265011372
s__Agathobacter_rectalis	0.03625569243370424
s__Agathobacter_rectalis	0.07328939319519805
s__Agathobacter_rectalis	0.1700733338752767
s__Agathobacter_sp900317585	0.09830710581568408
s__Agathobacter_sp900317585	0.09444108388203173
s__Agathobacter_sp900317585	0.0871668233708871
s__Agathobacter_sp900317585	0.12685273732075664
s__Agathobacter_sp900317585	0.09215229837787325
s__Agathobacter_sp900317585	0.5010799512327672
s__Agathobacter_sp900546625	0.10700230935925549
s__Agathobacter_sp900546625	0.07302628280345996
s__Agathobacter_sp900546625	0.8199714078372845
s__Alcanivorax_profundi	1.0
s__Alloprevotella_sp000437675	0.6251263931817196
s__Alloprevotella_sp000437675	0.1649808262231257
s__Alloprevotella_sp000437675	0.20989278059515473
